trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
370,False,"{'a': 0.3, 'e': 0.02447752327165267}",30,10,34.35649719206203,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
371,False,"{'a': 0.3, 'e': 0.024233967845691113}",25,13,-17.339552633846914,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
372,False,"{'a': 0.3, 'e': 0.023992835836709175}",20,6,27.400083800494272,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
373,False,"{'a': 0.3, 'e': 0.023754103131304997}",30,13,30.34767435676304,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
374,False,"{'a': 0.3, 'e': 0.023517745856009107}",25,11,23.4253105107072,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
375,False,"{'a': 0.3, 'e': 0.023283740374897}",35,8,49.337025623359004,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
376,False,"{'a': 0.3, 'e': 0.02305206328722557}",25,15,16.174819271304898,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
377,False,"{'a': 0.3, 'e': 0.02282269142509297}",20,12,15.51911315344819,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
378,False,"{'a': 0.3, 'e': 0.022595601851121864}",30,12,28.95276055762679,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
379,False,"{'a': 0.3, 'e': 0.02237077185616559}",20,14,3.5899388097430727,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
380,False,"{'a': 0.3, 'e': 0.022148178957037315}",20,5,-14.03204652586987,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
381,False,"{'a': 0.3, 'e': 0.02192780089426161}",20,8,24.17531174818245,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
382,False,"{'a': 0.3, 'e': 0.02170961562984857}",25,13,25.212010929445093,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
383,False,"{'a': 0.3, 'e': 0.021493601345089923}",25,17,14.516691130485592,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
384,False,"{'a': 0.3, 'e': 0.02127973643837717}",25,3,39.03598979109107,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
385,False,"{'a': 0.3, 'e': 0.021067999523041434}",25,4,37.8367615954946,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
386,False,"{'a': 0.3, 'e': 0.020858369425214716}",20,14,11.554206952958666,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
387,False,"{'a': 0.3, 'e': 0.020650825181712566}",25,13,21.98234365209861,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
388,False,"{'a': 0.3, 'e': 0.020445346037937653}",20,13,16.416750239498597,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
389,False,"{'a': 0.3, 'e': 0.02024191144580439}",25,18,14.256044365730304,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
390,False,"{'a': 0.3, 'e': 0.020040501061684014}",30,21,17.484680199673114,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
391,False,"{'a': 0.3, 'e': 0.019841094744370288}",20,7,20.982455851611448,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
392,False,"{'a': 0.3, 'e': 0.019643672553065292}",30,3,22.542332586730826,"{0: 26, 1: 0, 2: 0, 3: 1, 4: 0}",1
393,False,"{'a': 0.3, 'e': 0.01944821474538539}",25,16,-38.07193039824336,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
394,False,"{'a': 0.3, 'e': 0.01925470177538692}",20,0,27.33346235235552,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
395,False,"{'a': 0.3, 'e': 0.019063114291611637}",25,9,28.566797549112096,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
396,False,"{'a': 0.3, 'e': 0.018873433135151486}",20,10,15.22320373127766,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
397,False,"{'a': 0.3, 'e': 0.018685639337732773}",20,2,30.16413657137283,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
398,False,"{'a': 0.3, 'e': 0.018499714119819242}",30,21,16.32730359613568,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
399,False,"{'a': 0.3, 'e': 0.01831563888873418}",25,7,6.616773706948935,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
400,False,"{'a': 0.3, 'e': 0.018133395236801075}",20,10,18.220771464622885,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
401,False,"{'a': 0.3, 'e': 0.01795296493950285}",20,5,21.72947706809168,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
402,False,"{'a': 0.3, 'e': 0.01777432995365944}",30,13,35.07886579669795,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
403,False,"{'a': 0.3, 'e': 0.017597472415623393}",20,7,21.456042974331435,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
404,False,"{'a': 0.3, 'e': 0.017422374639493515}",25,10,28.922382252214796,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
405,False,"{'a': 0.3, 'e': 0.017249019115346265}",20,8,19.444714416411973,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
406,False,"{'a': 0.3, 'e': 0.017077388507484793}",20,8,19.35327210619598,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
407,False,"{'a': 0.3, 'e': 0.01690746565270528}",20,6,23.712984777984698,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
408,False,"{'a': 0.3, 'e': 0.016739233558580632}",25,15,20.850641241938977,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
409,False,"{'a': 0.3, 'e': 0.016572675401761255}",35,25,16.656216360779307,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
410,False,"{'a': 0.3, 'e': 0.016407774526292645}",25,19,9.766109400674779,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
411,False,"{'a': 0.3, 'e': 0.01624451444194987}",35,22,22.01571232876574,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
412,False,"{'a': 0.3, 'e': 0.016082878822588433}",25,8,-25.944282464253686,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
413,False,"{'a': 0.3, 'e': 0.015922851504511698}",25,13,17.477351184397723,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
414,False,"{'a': 0.3, 'e': 0.015764416484854486}",30,17,25.128655764666053,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
415,False,"{'a': 0.3, 'e': 0.01560755791998283}",20,8,26.429761211725342,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
416,False,"{'a': 0.3, 'e': 0.015452260123909515}",25,7,30.29201672259635,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
417,False,"{'a': 0.3, 'e': 0.015298507566725518}",35,17,31.841539559105193,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
418,False,"{'a': 0.3, 'e': 0.01514628487304698}",20,2,30.3610870481453,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
419,False,"{'a': 0.3, 'e': 0.014995576820477703}",25,15,15.319863617020724,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
420,False,"{'a': 0.3, 'e': 0.014846368338086832}",20,11,17.0002356653524,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
421,False,"{'a': 0.3, 'e': 0.014698644504901784}",20,12,16.534612863844462,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
422,False,"{'a': 0.3, 'e': 0.014552390548416123}",25,0,36.37356935882492,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
423,False,"{'a': 0.3, 'e': 0.01440759184311235}",25,9,22.28379348635667,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
424,False,"{'a': 0.3, 'e': 0.014264233908999256}",30,20,15.572287780953994,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
425,False,"{'a': 0.3, 'e': 0.014122302410163962}",30,8,39.426276305205675,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
426,False,"{'a': 0.3, 'e': 0.013981783153338296}",35,13,41.34509027600207,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
427,False,"{'a': 0.3, 'e': 0.013842662086479501}",25,14,17.44753046539198,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
428,False,"{'a': 0.3, 'e': 0.013704925297364945}",25,11,29.6081086815082,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
429,False,"{'a': 0.3, 'e': 0.013568559012200934}",30,15,3.4506454445755965,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
430,False,"{'a': 0.3, 'e': 0.013433549594245302}",20,0,29.95895246744388,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
431,False,"{'a': 0.3, 'e': 0.013299883542443767}",25,13,21.82045991242016,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
432,False,"{'a': 0.3, 'e': 0.013167547490079751}",25,9,32.90279642803879,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
433,False,"{'a': 0.3, 'e': 0.013036528203437736}",20,11,17.56151092710117,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
434,False,"{'a': 0.3, 'e': 0.012906812580479862}",20,7,-17.28328199001115,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
435,False,"{'a': 0.3, 'e': 0.01277838764953576}",25,11,25.191226833349326,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.3, 'e': 0.012651240568005305}",35,8,37.52549509025374,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
437,False,"{'a': 0.3, 'e': 0.012525358621074385}",20,14,11.561544946463481,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.3, 'e': 0.012400729220443406}",20,15,9.015289689202739,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
439,False,"{'a': 0.3, 'e': 0.012277339903068436}",35,13,41.177473534975775,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
440,False,"{'a': 0.3, 'e': 0.012155178329914935}",35,16,34.40449043934284,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
441,False,"{'a': 0.3, 'e': 0.012034232284723775}",30,18,23.030452387749914,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
442,False,"{'a': 0.3, 'e': 0.011914489672789647}",25,14,18.240909906601054,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
443,False,"{'a': 0.3, 'e': 0.011795938519751562}",25,4,28.499283145245712,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
444,False,"{'a': 0.3, 'e': 0.011678566970395442}",25,13,18.125719977353015,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
445,False,"{'a': 0.3, 'e': 0.011562363287468536}",20,13,11.801413445499769,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
446,False,"{'a': 0.3, 'e': 0.01144731585050571}",20,0,5.734171729016485,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
447,False,"{'a': 0.3, 'e': 0.011333413154667387}",20,10,17.245184319832514,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.3, 'e': 0.011220643809589084}",25,7,27.77028254554755,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
449,False,"{'a': 0.3, 'e': 0.011108996538242306}",25,13,21.671709489254802,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
450,False,"{'a': 0.3, 'e': 0.010998460175806881}",25,19,10.37347187048423,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
451,False,"{'a': 0.3, 'e': 0.01088902366855444}",25,5,38.389554835044756,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
452,False,"{'a': 0.3, 'e': 0.010780676072743084}",20,2,29.518063964285314,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.3, 'e': 0.010673406553522925}",20,9,19.71456313221907,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
454,False,"{'a': 0.3, 'e': 0.010567204383852655}",20,8,21.604267121374775,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
455,False,"{'a': 0.3, 'e': 0.010462058943426795}",25,13,19.34389799842355,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
456,False,"{'a': 0.3, 'e': 0.010357959717613696}",20,12,13.309241305170044,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
457,False,"{'a': 0.3, 'e': 0.010254896296404022}",35,17,33.48287621360098,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
458,False,"{'a': 0.3, 'e': 0.010152858373369763}",30,20,1.2773827629959333,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
459,False,"{'a': 0.3, 'e': 0.010051835744633576}",20,7,24.9905309988587,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.3, 'e': 0.00995181830784842}",20,3,26.50443398909976,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",25,4,32.84924809148195,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",20,2,29.95661390908311,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,0,29.31110190502229,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4,True,"{'a': 0, 'e': 0}",30,16,27.855214791177012,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",25,13,21.897171028590545,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,15,-29.938432692286316,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 1}",1
7,True,"{'a': 0, 'e': 0}",25,0,39.05737961223552,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
8,True,"{'a': 0, 'e': 0}",20,2,24.107900285877367,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",25,15,20.55390674192933,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,13,13.91911559213231,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
