trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
117,False,"{'a': 0.5, 'e': 0.30727873860113125}",20,0,-10.903753377338047,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
118,False,"{'a': 0.5, 'e': 0.3042212640667041}",25,14,22.021212627965824,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
119,False,"{'a': 0.5, 'e': 0.30119421191220214}",25,5,-77.57667503997848,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 2}",1
120,False,"{'a': 0.5, 'e': 0.2981972794298874}",20,6,25.336350184366147,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
121,False,"{'a': 0.5, 'e': 0.2952301669240142}",30,0,17.865464680377638,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
122,False,"{'a': 0.5, 'e': 0.2922925776808594}",25,0,17.42504262226475,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
123,False,"{'a': 0.5, 'e': 0.2893842179390506}",30,0,-109.66769383682461,"{0: 23, 1: 1, 2: 2, 3: 2, 4: 2}",0
124,False,"{'a': 0.5, 'e': 0.2865047968601901}",25,15,-3.210332502957505,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
125,False,"{'a': 0.5, 'e': 0.2836540264997704}",20,7,3.037003248032717,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
126,False,"{'a': 0.5, 'e': 0.2808316217783798}",30,0,-41.72551223603669,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 1}",0
127,False,"{'a': 0.5, 'e': 0.27803730045319414}",30,18,-1.6883843514163532,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
128,False,"{'a': 0.5, 'e': 0.27527078308975234}",20,10,-56.77260080075699,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 1}",1
129,False,"{'a': 0.5, 'e': 0.2725317930340126}",30,11,-58.567867152217275,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 1}",1
130,False,"{'a': 0.5, 'e': 0.2698200563846868}",30,0,-42.49044056294702,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 1}",0
131,False,"{'a': 0.5, 'e': 0.26713530196585034}",25,16,-20.761093610080117,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 0}",1
132,False,"{'a': 0.5, 'e': 0.26447726129982396}",20,0,8.27294388349908,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
133,False,"{'a': 0.5, 'e': 0.261845668580326}",25,7,11.156135644766495,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
134,False,"{'a': 0.5, 'e': 0.2592402606458915}",20,2,26.575161781366813,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
135,False,"{'a': 0.5, 'e': 0.2566607769535559}",20,1,-73.91039354611542,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 2}",1
136,False,"{'a': 0.5, 'e': 0.25410695955280027}",20,10,3.194383974580378,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
137,False,"{'a': 0.5, 'e': 0.25157855305975646}",25,3,38.56196533885851,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
138,False,"{'a': 0.5, 'e': 0.24907530463166816}",20,13,-10.102517783612084,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
139,False,"{'a': 0.5, 'e': 0.24659696394160643}",35,23,20.270866927110838,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
140,False,"{'a': 0.5, 'e': 0.2441432831534371}",20,5,18.974351177554368,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
141,False,"{'a': 0.5, 'e': 0.24171401689703645}",25,0,28.55513874424142,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
142,False,"{'a': 0.5, 'e': 0.23930892224375455}",30,11,-35.667761820076635,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 1}",1
143,False,"{'a': 0.5, 'e': 0.23692775868212176}",20,0,4.7138854918730235,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
144,False,"{'a': 0.5, 'e': 0.23457028809379765}",20,15,2.623388463217027,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
145,False,"{'a': 0.5, 'e': 0.23223627472975883}",20,0,2.741759016213028,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
146,False,"{'a': 0.5, 'e': 0.22992548518672384}",20,5,13.103782454371478,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
147,False,"{'a': 0.5, 'e': 0.22763768838381274}",35,2,-77.46831788686966,"{0: 26, 1: 2, 2: 3, 3: 0, 4: 2}",1
148,False,"{'a': 0.5, 'e': 0.22537265553943872}",20,0,-38.64945994089859,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",1
149,False,"{'a': 0.5, 'e': 0.22313016014842982}",20,0,25.764813924100263,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
150,False,"{'a': 0.5, 'e': 0.2209099779593782}",30,17,-3.7892296958639697,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 0}",1
151,False,"{'a': 0.5, 'e': 0.21871188695221475}",25,0,12.442658165658951,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
152,False,"{'a': 0.5, 'e': 0.21653566731600707}",25,14,22.254403226073933,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
153,False,"{'a': 0.5, 'e': 0.21438110142697794}",30,0,4.536452525767306,"{0: 26, 1: 1, 2: 3, 3: 0, 4: 0}",0
154,False,"{'a': 0.5, 'e': 0.21224797382674304}",35,13,27.862534430812058,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
155,False,"{'a': 0.5, 'e': 0.21013607120076472}",25,7,19.187928853952048,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
156,False,"{'a': 0.5, 'e': 0.20804518235702046}",25,0,25.706894850979957,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
157,False,"{'a': 0.5, 'e': 0.20597509820488344}",30,0,43.75172150217759,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
158,False,"{'a': 0.5, 'e': 0.20392561173421342}",25,0,7.0603260589077195,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",1
159,False,"{'a': 0.5, 'e': 0.20189651799465538}",25,0,-53.05413873416942,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
160,False,"{'a': 0.5, 'e': 0.1998876140751445}",20,8,-39.74939064231777,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
161,False,"{'a': 0.5, 'e': 0.19789869908361465}",20,9,-1.7968279429699274,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
162,False,"{'a': 0.5, 'e': 0.19592957412690934}",25,11,12.33824924715844,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
163,False,"{'a': 0.5, 'e': 0.19398004229089189}",25,14,2.0340255342566125,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
164,False,"{'a': 0.5, 'e': 0.19204990862075408}",25,17,-4.393588838328193,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
165,False,"{'a': 0.5, 'e': 0.1901389801015205}",25,11,-46.66275581568276,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
166,False,"{'a': 0.5, 'e': 0.1882470656387468}",25,9,-13.161381681543444,"{0: 14, 1: 0, 2: 0, 3: 2, 4: 0}",1
167,False,"{'a': 0.5, 'e': 0.18637397603940997}",20,0,1.4187046646567012,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
168,False,"{'a': 0.5, 'e': 0.18451952399298926}",20,12,-8.42772721761074,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
169,False,"{'a': 0.5, 'e': 0.18268352405273466}",25,19,11.618500542117841,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
170,False,"{'a': 0.5, 'e': 0.1808657926171221}",25,18,0.6737922986631502,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
171,False,"{'a': 0.5, 'e': 0.17906614791149322}",30,8,22.935146368010134,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
172,False,"{'a': 0.5, 'e': 0.17728440996987782}",35,22,26.22146858965683,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
173,False,"{'a': 0.5, 'e': 0.17552040061699686}",20,5,21.213268966679543,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 0.5, 'e': 0.17377394345044514}",20,7,24.51407647895,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
175,False,"{'a': 0.5, 'e': 0.17204486382305054}",30,0,32.803141664776135,"{0: 28, 1: 2, 2: 0, 3: 0, 4: 0}",0
176,False,"{'a': 0.5, 'e': 0.17033298882540943}",25,2,-34.4151341864943,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 1}",1
177,False,"{'a': 0.5, 'e': 0.1686381472685955}",20,2,13.265220222396218,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
178,False,"{'a': 0.5, 'e': 0.1669601696670407}",30,6,28.468750684130075,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
179,False,"{'a': 0.5, 'e': 0.16529888822158653}",20,12,5.649179689951112,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.5, 'e': 0.16365413680270405}",20,13,13.133551936764656,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
181,False,"{'a': 0.5, 'e': 0.16202575093388075}",25,11,20.586104374808997,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
182,False,"{'a': 0.5, 'e': 0.16041356777517274}",25,12,23.63757042487376,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
